name,rating,user_ratings_total
The Grand Zodiac Lounge,4.3,292.0
Upper Level Restaurant&Lounge,4.1,117.0
Big Mike,,
Bar 922,4.5,491.0
Speakeasy A Bar & Restaurant,4.5,282.0
Vibezz Kitchen & Hookah Lounge,,
The Nation Bar And Grill,4.4,377.0
Two of A Kind 2,4.2,114.0
Starz Bar And Grill,4.5,279.0
Daiqs Bar & Grill,4.8,70.0
The Gavel-STL,4.6,27.0
Nick's Bar & Grill,4.4,125.0
JC Supper Club,4.3,554.0
DaCity Event Center,4.5,22.0
Korner Bar & Package,4.3,112.0
The Gavel-STL,4.6,27.0
Starz Bar And Grill,4.5,279.0
Bar 922,4.5,491.0
The Prairies Golf Club,3.8,67.0
The Hideout,4.6,36.0
The Original Crusoe's Restaurant & Patrick McKeane's Pub,4.3,1234.0
Off Broadway,4.6,628.0
Venice Café,4.8,936.0
Big Daddy's Bar in Soulard #1 Patio & Party Spot,4.3,883.0
Fortune Teller Bar,4.6,398.0
Frazer's Restaurant & Lounge,4.7,756.0
Grey Fox Pub,4.1,410.0
Irish Corner Pub,4.5,304.0
Saint Louis Hop Shop,4.8,288.0
The Whiskey Ring,4.6,358.0
Yaquis on Cherokee,4.5,477.0
The B-Side,4.5,266.0
San Loo,4.7,119.0
Slackers Bar & Grill,3.9,17.0
The Choice Restaurant,3.9,436.0
Capitalist Pig,4.3,142.0
Miracle StL,4.4,75.0
Zephyr Bar + Salon,4.8,67.0
El Leñador,4.7,24.0
Iowa Buffet,2.0,4.0
Iowa Buffet,4.5,220.0
Behrmann's Tavern,4.3,60.0
Bluewood Brewing,4.6,178.0
The Saturn Lounge,4.9,67.0
JD's Corner,4.4,31.0
Seven 14 Lounge,4.5,24.0
Station No. 3,4.8,112.0
Sueño Latino Restaurant,4.6,195.0
The Cola Private Lounge,4.9,19.0
'ssippi,4.8,78.0
Infinity Blue Sport Bar & Restaurant,4.5,24.0
Café Piazza,4.4,730.0
The Haunt,4.6,332.0
Meramec Tavern,4.5,34.0
Ninth Street Deli @ Howard's,4.7,465.0
AB-InBev,4.6,23.0
Chunky Boys,4.5,163.0
Off Fifty Five Bar & Grill,4.6,90.0
Arzolas Fajitas + Margaritas,4.8,466.0
Blumenthal Building,5.0,1.0
Small Change STL,4.8,179.0
"Cat's Meow, Inc",4.6,60.0
Press Box Sports Bar & Kitchen,4.2,45.0
Three Sixty,4.4,2276.0
Broadway Oyster Bar,4.6,7432.0
The Schlafly Tap Room,4.5,1268.0
John D. McGurk's Irish Pub and Garden,4.6,3097.0
Hooters,3.7,1941.0
Molly's In Soulard,4.3,1913.0
Pop's NightClub & Concert Venue,4.2,552.0
Bridge Tap House & Wine Bar,4.5,939.0
Hodak's Restaurant & Bar,4.5,5174.0
SqWires Restaurant & Market,4.4,1266.0
"BB's Jazz, Blues and Soups",4.5,1419.0
Diamond Cabaret,4.3,203.0
Big Daddy's Bar in Soulard #1 Patio & Party Spot,4.3,883.0
Tuckers Place,4.3,2708.0
"International Tap House, Soulard",4.7,671.0
Maggie O'Brien's,4.3,2004.0
Social Bar & Grill Soulard,4.3,1347.0
Paddy O's,4.3,771.0
Country Rock Cabaret,4.6,357.0
Brewhouse Historical Sports Bar,4.0,715.0
Europe Night Club,2.8,176.0
Venice Café,4.8,936.0
Pennydrop Bar + Kitchen,4.1,92.0
Hammerstone's,4.5,1484.0
DB's Sports Bar,4.4,800.0
Mango Restaurant,4.5,1198.0
Syberg's On Market,4.1,1714.0
Rosalita's Cantina,4.1,2558.0
The Over/Under Bar & Grill,4.1,1271.0
Frazer's Restaurant & Lounge,4.7,756.0
101 St. Louis Sports Spirits Sand,4.2,328.0
Blood & Sand,4.5,419.0
Thaxton Speakeasy,4.6,331.0
Carson's Sports Bar & Restaurant,3.8,339.0
MX Movies & Bar,4.4,1269.0
"1860 Saloon, Game Room, & Hardshell Café",4.5,1253.0
Off Broadway,4.6,628.0
The Crack Fox,4.7,643.0
The Pepper Lounge,3.8,184.0
Red Kitchen and Bar,3.5,33.0
33 Wine Shop & Bar,4.7,146.0
Oz Nightclub,3.6,197.0
D's Place,4.3,374.0
Great Grizzly Bear,4.4,339.0
Fortune Teller Bar,4.6,398.0
7th Street Grill and Bar Parking Lot,2.0,1.0
Duke's,4.3,762.0
Old Rock House,4.6,925.0
Polite Society Restaurant and Bar,4.7,1223.0
Capitalist Pig,4.3,142.0
Wheelhouse Downtown,3.8,1623.0
Tin Roof,4.1,1472.0
Voce,4.4,41.0
Crown Room,3.7,94.0
Cardinals Nation,4.3,550.0
Budweiser Brew House,4.0,826.0
Bally Sports Live!,3.8,190.0
Ballpark Village,4.5,5167.0
Miracle StL,4.4,75.0
PBR St Louis: A Cowboy Bar,3.3,162.0
The Schlafly Tap Room,4.5,1268.0
Vito's Sicilian Pizzeria & Ristorante,4.3,801.0
Maggie O'Brien's,4.3,2004.0
Urban Chestnut Midtown Brewery and Biergarten,4.6,410.0
Bridge Tap House & Wine Bar,4.5,939.0
Europe Night Club,2.8,176.0
Humphrey's Restaurant & Tavern,4.2,117.0
Jazz St. Louis,4.8,789.0
Syberg's On Market,4.1,1714.0
FIELDHOUSE Pub and Grill,4.1,711.0
Rosalita's Cantina,4.1,2558.0
The Pepper Lounge,3.8,184.0
Blood & Sand,4.5,419.0
Diablitos Cantina,4.0,289.0
The Scottish Arms,4.6,1348.0
Mango Restaurant,4.5,1198.0
QDOBA Mexican Eats,3.7,809.0
Small Batch Whiskey & Fare,4.5,666.0
The Over/Under Bar & Grill,4.1,1271.0
Thaxton Speakeasy,4.6,331.0
The Crack Fox,4.7,643.0
Nara Cafe & Hookah Lounge,4.0,393.0
Sophie's Artist Lounge,4.6,206.0
The Dark Room at The Grandel,4.5,512.0
Firehouse 282,4.5,167.0
The Bistro – Eat. Drink. Connect.®,4.3,18.0
Narwhal's Crafted,4.7,1340.0
Garment District®,3.1,8.0
Cabin Inn (Bar),5.0,2.0
Lucas Park Grille,4.3,591.0
The Boom Boom Room,4.1,185.0
The DEN,4.8,31.0
33 Wine Shop & Bar,4.7,146.0
Scarlett's Wine Bar,4.5,400.0
The Improv Shop,4.8,418.0
The Coliseum music Lounge,3.2,13.0
Voce,4.4,41.0
The Thaxton,4.7,127.0
Polite Society Restaurant and Bar,4.7,1223.0
St. Louis Sports Hall of Fame Bar & Grill,3.3,16.0
Hair of the Dog,4.3,441.0
Adobe Reds,,
Marshas Ltd,4.4,207.0
Jack Patrick's Bar & Grill,4.4,570.0
Sunday Best by Juniper,4.5,848.0
Harlem Tap Room,4.4,275.0
Bikers Corner,4.2,584.0
La Rose Room Cocktail Lounge,4.3,47.0
ART Bar,4.7,94.0
Nancy’s Jazz Lounge at the Harold and Dorothy Steward Center for Jazz,4.7,15.0
Curtain Call Lounge,4.6,19.0
Anita Cafe and Bar,4.9,17.0
Videira Wine Shop & Bar,5.0,10.0
Beffa's Bar & Restaurant,4.7,294.0
Shufflepuff,,
Midtown Sports Bar & Grill,4.1,168.0
Upper Level Restaurant&Lounge,4.1,117.0
Brick River Cider,4.5,461.0
Tootie's on Washington Ave,4.5,73.0
Hellcat,,
Marshas Ltd,4.4,207.0
Gregg's Bar & Grill,4.6,381.0
Neighborhood Bar & Grill,4.5,112.0
Sin City Clubhouse,4.6,152.0
Mississippi Social House,1.0,1.0
KJ's Bar & Grill,4.5,603.0
Casa Blanca II,4.5,35.0
Gateway Lounge,5.0,2.0
Assumptions Cigar & Hookah Ultra Lounge,4.2,143.0
Jake's Copacabana,,
Playground Bar & Grill,4.4,163.0
The Grand Zodiac Lounge,4.3,292.0
Orange Door,4.7,55.0
Hurns Cocktail Lounge,4.5,279.0
Sit & Sip,4.6,17.0
Gene's Bar And Grill,4.4,411.0
josephine baker jazz & blues club,4.0,5.0
Lady J & Tony G,4.3,62.0
Frequency Ultra Lounge,,
DSquared Bistro,4.5,236.0
Midtown Bar & Grill,4.1,420.0
Upper Level Restaurant&Lounge,4.1,117.0
Diana's Royal Palace,4.1,138.0
JC Supper Club,4.3,554.0
Candy Bar,4.0,126.0
Nick's Bar & Grill,4.4,125.0
Sociallife Bristo,4.6,5.0
The North Star Bistro,4.4,5.0
Speakeasy A Bar & Restaurant,4.5,282.0
Big Mike,,
DaCity Event Center,4.5,22.0
josephine baker jazz & blues club,4.0,5.0
JC Supper Club,4.3,554.0
DaCity Event Center,4.5,22.0
The Prairies Golf Club,3.8,67.0
Sandy Ridge Again,4.7,98.0
Lala's Gaming Lounge,4.6,30.0
The Pregame,4.2,16.0
Trecie's Glam Bar Boutique,5.0,2.0
Oscar's Bar Grill,4.5,106.0
THE DUO BAR & GRILL,4.7,12.0
The Hideout,4.6,36.0
Pop's NightClub & Concert Venue,4.2,552.0
Country Rock Cabaret,4.6,357.0
Oz Nightclub,3.6,197.0
The Prairies Golf Club,3.8,67.0
DREMOES BAR & GRILL LLC,5.0,3.0
Trap,,
Butch's Bar & Grill,4.7,82.0
Unch's Bar & Grill,4.0,236.0
THE DUO BAR & GRILL,4.7,12.0
Trecie's Glam Bar Boutique,5.0,2.0
The Pregame,4.2,16.0
Pop's NightClub & Concert Venue,4.2,552.0
Diamond Cabaret,4.3,203.0
Broadway Oyster Bar,4.6,7432.0
Country Rock Cabaret,4.6,357.0
"BB's Jazz, Blues and Soups",4.5,1419.0
Oz Nightclub,3.6,197.0
Spanky's Lounge,4.6,101.0
Double Deuce Lounge,4.4,49.0
Allen's Lounge,5.0,1.0
Da Yack Shack,4.9,14.0
Visions Ultra Bar,4.3,58.0
Ivy Ultra Lounge,4.3,70.0
Blackmon's Lounge,,
Denese's Place,4.5,214.0
Another Level,4.6,43.0
DraftKings at Casino Queen,3.8,3441.0
Naptown Get Away,,
Angry Beaver,4.5,303.0
The Garage at Music Quarter,4.9,26.0
The Honky Tonk STL,4.5,275.0
Love´s Tavern,4.6,33.0
St. Louis Union Station,,
Three Sixty,4.4,2276.0
The Schlafly Tap Room,4.5,1268.0
Hooters,3.7,1941.0
Bridge Tap House & Wine Bar,4.5,939.0
Broadway Oyster Bar,4.6,7432.0
Europe Night Club,2.8,176.0
"BB's Jazz, Blues and Soups",4.5,1419.0
Brewhouse Historical Sports Bar,4.0,715.0
Mango Restaurant,4.5,1198.0
Rosalita's Cantina,4.1,2558.0
The Over/Under Bar & Grill,4.1,1271.0
Pennydrop Bar + Kitchen,4.1,92.0
Maggie O'Brien's,4.3,2004.0
Paddy O's,4.3,771.0
Blood & Sand,4.5,419.0
MX Movies & Bar,4.4,1269.0
The Pepper Lounge,3.8,184.0
Thaxton Speakeasy,4.6,331.0
The Crack Fox,4.7,643.0
Red Kitchen and Bar,3.5,33.0
Syberg's On Market,4.1,1714.0
Nara Cafe & Hookah Lounge,4.0,393.0
Aqua,3.8,11.0
Riverfront Grill,2.9,210.0
HQ Center Bar,4.0,50.0
St. Louis Sports Hall of Fame Bar & Grill,3.3,16.0
"Hayden's Irish Pub, Downtown STL",4.7,29.0
The DEN,4.8,31.0
The Boom Boom Room,4.1,185.0
The Thaxton,4.7,127.0
Cabin Inn (Bar),5.0,2.0
Lucas Park Grille,4.3,591.0
Garment District®,3.1,8.0
PBR St Louis: A Cowboy Bar,3.3,162.0
Jack Patrick's Bar & Grill,4.4,570.0
Ballpark Village,4.5,5167.0
Budweiser Brew House,4.0,826.0
Bally Sports Live!,3.8,190.0
Cardinals Nation,4.3,550.0
Crown Room,3.7,94.0
Tin Roof,4.1,1472.0
Voce,4.4,41.0
Wheelhouse Downtown,3.8,1623.0
Hair of the Dog,4.3,441.0
Envy at the Park,3.1,13.0
The Broadway Boat Bar,4.2,52.0
Bernie's Place,4.3,460.0
Topgolf Swing Suite Four Seasons St. Louis,4.5,10.0
Sports Bar,,
"BLT's - Breakfast, Lunch and Tacos",4.5,1021.0
Zenia Bar and Grill,3.4,47.0
Fariñas Kitchen and Bar,4.3,41.0
Robie's Restaurant and Lounge at Magnolia Hotel,4.0,30.0
@ Monroe,3.9,380.0
Charles P Stanley Cigar Company,4.7,626.0
Form Skybar,4.3,74.0
Trust,4.8,171.0
The House Of Soul,4.4,157.0
St. Louis Union Station,,
Frequency Ultra Lounge,,
Kopp's Korner Too,4.0,179.0
Al's 520 Club,4.4,62.0
Dawg Pound Gentlemen's Club,4.3,19.0
Roxy's Nightclub,3.0,4.0
Perigen Tavern,4.3,108.0
Tj's Place,4.4,68.0
Ernie & Annie's Inc,4.6,194.0
Elgato Tavern,4.1,123.0
Lenny's Bar,4.2,180.0
Tj's Place,4.4,68.0
The Speakeasy,5.0,21.0
Tinseltown,5.0,5.0
